Date,NIFTY50_Open,NIFTY50_Close,NIFTY50_High,NIFTY50_Low,NIFTY50_Volume,NIFTY50_Avg_Price,NIFTY50_HL_Spread,NIFTY50_Daily_Return,SENSEX_Open,SENSEX_Close,SENSEX_High,SENSEX_Low,SENSEX_Volume,SENSEX_Avg_Price,SENSEX_HL_Spread,SENSEX_Daily_Return,NIFTY_BANK_Open,NIFTY_BANK_Close,NIFTY_BANK_High,NIFTY_BANK_Low,NIFTY_BANK_Volume,NIFTY_BANK_Avg_Price,NIFTY_BANK_HL_Spread,NIFTY_BANK_Daily_Return,NIFTY_IT_Open,NIFTY_IT_Close,NIFTY_IT_High,NIFTY_IT_Low,NIFTY_IT_Volume,NIFTY_IT_Avg_Price,NIFTY_IT_HL_Spread,NIFTY_IT_Daily_Return,NIFTY_PHARMA_Open,NIFTY_PHARMA_Close,NIFTY_PHARMA_High,NIFTY_PHARMA_Low,NIFTY_PHARMA_Volume,NIFTY_PHARMA_Avg_Price,NIFTY_PHARMA_HL_Spread,NIFTY_PHARMA_Daily_Return,NIFTY_FMCG_Open,NIFTY_FMCG_Close,NIFTY_FMCG_High,NIFTY_FMCG_Low,NIFTY_FMCG_Volume,NIFTY_FMCG_Avg_Price,NIFTY_FMCG_HL_Spread,NIFTY_FMCG_Daily_Return,NIFTY_AUTO_Open,NIFTY_AUTO_Close,NIFTY_AUTO_High,NIFTY_AUTO_Low,NIFTY_AUTO_Volume,NIFTY_AUTO_Avg_Price,NIFTY_AUTO_HL_Spread,NIFTY_AUTO_Daily_Return,RELIANCE_Open,RELIANCE_Close,RELIANCE_High,RELIANCE_Low,RELIANCE_Volume,RELIANCE_Avg_Price,RELIANCE_HL_Spread,RELIANCE_Daily_Return,TCS_Open,TCS_Close,TCS_High,TCS_Low,TCS_Volume,TCS_Avg_Price,TCS_HL_Spread,TCS_Daily_Return,HDFCBANK_Open,HDFCBANK_Close,HDFCBANK_High,HDFCBANK_Low,HDFCBANK_Volume,HDFCBANK_Avg_Price,HDFCBANK_HL_Spread,HDFCBANK_Daily_Return,USD_INR_Open,USD_INR_Close,USD_INR_High,USD_INR_Low,USD_INR_Volume,USD_INR_Avg_Price,USD_INR_HL_Spread,USD_INR_Daily_Return,GOLD_Open,GOLD_Close,GOLD_High,GOLD_Low,GOLD_Volume,GOLD_Avg_Price,GOLD_HL_Spread,GOLD_Daily_Return,BRENT_CRUDE_Open,BRENT_CRUDE_Close,BRENT_CRUDE_High,BRENT_CRUDE_Low,BRENT_CRUDE_Volume,BRENT_CRUDE_Avg_Price,BRENT_CRUDE_HL_Spread,BRENT_CRUDE_Daily_Return,RBI_Repo_Rate,Monetary_Policy_Shock,Inflation_Proxy_YoY
6/16/2017,9619.430078,9601.510156,9633.170117,9580.130078,167440,9608.560107,53.04003906,-0.001660989,31169.51602,31097.44609,31217.7457,31041.04375,11760,31131.43789,176.7019531,-0.00131623,23500.87657,23468.02656,23561.53602,23397.918,0,23482.08929,163.6180181,-0.001581596,10363.73008,10328.67988,10411.68984,10269.68008,0,10343.44497,142.0097656,-0.004876032,9628.920117,9594.669922,9697.029883,9535.390039,18860000,9614.00249,161.6398438,0.000435022,25909.88008,25843.86992,25987.91016,25728.77031,18237600,25867.60762,259.1398438,-0.000197912,10946.83008,10897.58008,10976.56016,10874.24023,256260,10923.80264,102.3199219,-0.003240712,292.8042759,295.0683105,296.9659103,291.0658926,25679747.4,293.9760973,5.900017649,0.007957555,986.6305848,980.119812,992.5450747,975.6370338,1947737.2,983.7331263,16.9080409,-0.00645155,380.031023,380.7834412,382.9677514,378.4782916,4032637.6,380.5651268,4.489459816,0.000299759,64.39411926,64.38587952,64.56752014,64.22680054,0,64.39357986,0.340719604,0.000987234,1263.180005,1262.180005,1266.740015,1256.26001,303.6,1262.090009,10.48000488,-0.002269233,47.69200058,47.65999985,48.27999954,47.23600006,29284,47.71700001,1.043999481,-0.00312061,4.683265321,-0.019254114,4.488379094
6/23/2017,9646.180078,9629.919922,9669.35,9610.059961,163840,9638.87749,59.29003906,-0.000264469,31313.55781,31264.33828,31395.87578,31196.89414,30240,31292.6665,198.9816406,0.000535302,23683.57502,23685.26484,23802.14356,23599.47561,0,23692.61476,202.6679597,0.000357579,10241.09004,10216.28008,10289.08027,10170.78984,0,10229.31006,118.2904297,-0.000357602,9502.979883,9475.530078,9544.320117,9426.430078,13042200,9487.315039,117.8900391,-0.000994135,26146.69063,26158,26272.10039,26022.83008,15487200,26149.90527,249.2703125,0.001930827,10889.59004,10817.54004,10917.51016,10803.09004,253820,10856.93257,114.4201172,-0.004277124,308.5216649,310.2513123,312.048582,307.9872777,19726760,309.7022092,4.06130434,0.006696039,972.3985159,967.8365112,979.3239623,958.3587425,2434831.2,969.479433,20.96521988,-0.003124882,384.9012665,385.5510925,388.0682901,382.7899173,4557931.2,385.3276416,5.278372766,0.001162698,64.52165833,64.50914154,64.60400085,64.42019958,0,64.51375008,0.18380127,9.70E-05,1247.87998,1246.47998,1253.799976,1243.700024,162.6,1247.96499,10.09995117,0.000363606,46.0340004,45.70200043,46.62000046,45.23000031,29250.6,45.8965004,1.390000153,-0.007751552,4.649419221,-0.0338461,4.47533176
6/30/2017,9528.925049,9506.912598,9562.375,9472.587402,203650,9517.700012,89.78759766,-0.001408516,30979.87256,30892.9248,31089.70264,30780.26221,11675,30935.69055,309.4404297,-0.001738301,23323.76689,23222.38037,23422.91564,23072.26981,0,23260.33318,350.6458323,-0.003521325,10135.625,10120.4624,10191.1875,10070.80005,0,10129.51874,120.3874512,-0.000363537,9477.137451,9496.212646,9554.975098,9407.824951,14792000,9484.037537,147.1501465,0.003408727,26130.5625,26266.47559,26432.9873,26032.25,21844750,26215.56885,400.7373047,0.005637518,10604.12476,10566.81274,10639.4126,10519.50024,270375,10582.46259,119.9123535,-0.002289573,308.8482757,305.8164749,310.0151874,304.5814005,17217964.75,307.3153346,5.433786956,-0.009813551,942.9423064,943.4045715,953.7796355,935.7978532,1997432.5,943.9810917,17.98178225,0.000103611,381.7334146,380.2720108,383.8561718,377.92413,5991902,380.9464318,5.932041779,-0.002324025,64.51150055,64.54822235,64.64920044,64.44690094,0,64.53895607,0.2022995,0.000602509,1250.439966,1245.119995,1250.97998,1242.53999,251.6,1247.269983,8.439990234,-0.00247498,46.56399918,47.02600021,47.38600082,46.34399948,19939.2,46.82999992,1.042001343,0.010255451,4.680003036,0.030583814,4.476396378
7/7/2017,9635.509961,9641.249805,9660.650195,9605.8,149560,9635.80249,54.85019531,0.003032781,31286.38203,31281.38789,31356.68398,31182.54727,7920,31276.75029,174.1367188,0.00283068,23333.92871,23350.80859,23420.9777,23256.45969,0,23340.54367,164.5180099,0.002047177,10172.55996,10160.12012,10202.45,10112.75996,0,10161.97251,89.69003906,-0.001320714,9610.909961,9609.140039,9671.860156,9550.379883,11419400,9610.57251,121.4802734,0.002463623,27677.91992,27546.32969,27810.16016,27415.08008,31263000,27612.37246,395.0800781,0.005434047,10677.98008,10698.16992,10737.94004,10635.74004,418260,10687.45752,102.2,0.003576577,309.6951077,313.1849548,314.8273643,308.0657964,20931338.6,311.4433058,6.761567887,0.015710866,948.6197762,946.6462646,952.3457532,940.8422473,1153164.8,947.1135103,11.5035059,-0.002579521,380.0590196,380.3665771,382.2142313,378.87698,4274736.8,380.379202,3.337251365,0.001835297,64.74649963,64.74461823,64.85000153,64.62860107,0,64.74243011,0.221400452,-0.000219404,1225.674988,1217.274994,1226.625,1216.449982,48.5,1221.506241,10.17501831,-0.006494135,48.69249916,48.07250023,49.1875,47.46999931,28131.25,48.35562468,1.717500687,-0.005929899,4.731553012,0.051549976,4.468992531
7/14/2017,9818.629883,9830.249805,9849.540039,9782.380078,140720,9820.199951,67.15996094,0.004531102,31821.90391,31865.13633,31944.0918,31742.36406,14600,31843.37402,201.7277344,0.004184659,23743.38452,23756.01406,23869.23345,23586.34611,0,23738.74454,282.8873388,0.004144,10371.78984,10392.55996,10483.15,10273.40996,0,10380.22744,209.7400391,0.004847119,9848.910156,9867.480078,9926.559961,9791.840039,10246600,9858.697559,134.7199219,0.004808698,27584.32031,27609.00977,28043.45,27396.06953,21063200,27658.2124,647.3804688,0.002916187,10890.74023,10880.92012,10925.23027,10812.86016,248880,10877.4377,112.3701172,0.00303282,329.2808441,330.5945679,332.2169525,328.0155109,17029139.6,330.0269688,4.201441594,0.007258892,976.112577,980.2565674,991.9892269,967.603507,2921590.8,978.9904696,24.38571989,0.00582073,385.480344,385.6662537,390.332448,382.767392,3676536,386.0616094,7.565056016,0.001527921,64.52237511,64.48202324,64.53617477,64.33187485,0,64.46811199,0.204299927,-0.001111749,1214.940015,1217.33999,1219.06001,1213.46001,15.4,1216.200006,5.6,0.002966401,47.63600082,47.89400024,48.37999954,47.02199936,24068.2,47.73299999,1.358000183,0.009256921,4.778117018,0.046564006,4.488704072
7/21/2017,9883.320117,9886.25,9913.169922,9847.970117,201240,9882.677539,65.19980469,0.000600678,31956.4043,31934.88203,32028.35391,31825.16016,14480,31936.2001,203.19375,7.18E-05,24087.8802,24131.75,24196.35862,24029.12072,0,24111.27739,167.2379005,0.002655498,10498.81016,10545.10996,10609.65996,10468.55,0,10530.53252,141.1099609,0.007314505,10098.41992,10089.35996,10150.58008,10027.60996,11559200,10091.49248,122.9701172,0.001943733,26288.26953,26082.70977,26320.9,25859.57031,61315600,26137.8624,461.3296875,-0.01490156,10965.03008,10963.82031,11009.84023,10924.08008,288120,10965.69268,85.76015625,0.001163093,337.9585067,339.3809448,342.5731439,335.4566314,32189647.2,338.8423067,7.116512505,0.006769586,972.1735996,979.8748047,987.3267784,969.3600355,2273264,977.1838045,17.96674287,0.007739905,388.1336135,388.9094055,390.2773492,386.7151649,3256151.2,388.5088833,3.562184311,0.002748416,64.33616028,64.29837952,64.40139923,64.2637207,0,64.32491493,0.137678528,-0.00031231,1238.759985,1242.840015,1242.980005,1238.659985,12,1240.809998,4.320019531,0.004480013,49.00800018,48.86399994,49.65400009,48.43000031,22433,48.98900013,1.223999786,-0.003387234,4.736156142,-0.041960876,4.48659941
7/28/2017,9998.159961,9997.330078,10032.03984,9956.929883,207420,9996.114941,75.10996094,0.001997863,32321.54414,32309.95625,32432.56211,32182.25195,12040,32311.57861,250.3101563,0.001754348,24621.87398,24668.90313,24739.33278,24523.7552,0,24638.46627,215.5775727,0.004540634,10756.20996,10745.71992,10828.25,10662.77988,0,10748.23994,165.4701172,-0.000182374,9980.689844,9900.139844,10004.05996,9855.920117,12648200,9935.202441,148.1398438,-0.007614465,26070.3,26012.46953,26171.81016,25843.21992,24919400,26024.4499,328.5902344,0.001857252,10968.1498,10951.73984,11015.23008,10906.95996,300240,10960.51992,108.2701172,-0.000363926,353.8755785,353.0511475,356.9116919,349.5621404,23637601.6,353.3501395,7.34955152,0.00127786,1015.014718,1017.695154,1029.67853,1004.127709,2409623.2,1016.629028,25.55082156,0.000158275,401.1590072,403.5207947,405.763226,398.1384976,12390219.2,402.1453814,7.624728415,0.008768645,64.31677856,64.36057892,64.39294128,64.21620026,0,64.32162476,0.176741028,-0.000434062,1254.3,1256.519995,1257.63999,1252.880005,56904.4,1255.334998,4.759985352,0.002248524,49.96800003,50.75600052,50.99999924,49.64600067,22711.2,50.34250011,1.353998566,0.017940471,4.720695523,-0.015460619,4.50999353
8/4/2017,10072.35996,10070.66016,10101.75,10024.7,190960,10067.36753,77.05,0.001047496,32465.45,32426.02813,32543.94805,32296.83203,11300,32433.06455,247.1160156,0.000107545,24970.94944,24956.53984,25085.95826,24793.12182,0,24951.64234,292.8364391,0.000171743,10742.36992,10745.07988,10812.24004,10692.38008,0,10748.01748,119.8599609,0.001106623,9503.890039,9408.280078,9544.400195,9357.190039,17052000,9453.440088,187.2101563,-0.008715799,25690.84023,25618.31992,25794.94023,25497.35977,26694800,25650.36504,297.5804688,-0.003720996,11081.44004,11100.83008,11146.72988,11028.01992,309580,11089.25498,118.7099609,0.003711188,357.2348955,357.0458252,360.7788609,352.9786165,17590565.8,357.0095495,7.800244377,0.003537259,1002.990996,1006.030164,1013.974738,997.2391351,1657716.8,1005.058758,16.73560342,0.003112421,409.9910259,410.5441711,412.951863,406.7754224,6217153.6,410.0656206,6.176440671,0.001331793,63.9433609,63.94127884,64.00259933,63.76634064,0,63.91339493,0.236258698,-0.001521481,1268.140015,1267.42002,1271.12002,1260.240015,2126.6,1266.730017,10.88000488,-0.001589816,52.23199997,52.41399994,52.65799942,51.85999985,26215.2,52.29099979,0.797999573,-0.000367242,4.737258694,0.016563172,4.503782153
8/11/2017,9937.859961,9895.009961,9961.2,9869.629883,206260,9915.924951,91.57011719,-0.007161219,31950.32852,31766.12383,31970.73164,31686.75,11460,31843.4835,283.9816406,-0.006971378,24514.57503,24416.42617,24598.89437,24279.19769,0,24452.27331,319.6966776,-0.006859886,10654.38008,10645.08984,10708.12012,10601.92012,0,10652.37754,106.2,-0.002061923,8958.659961,8831.139844,9037.259961,8747.959961,20132200,8893.754932,289.3,-0.016299775,25242.98008,25149.84063,25358.41992,25052.18008,22224800,25200.85518,306.2398438,-0.006238792,10948.60977,10853.30996,10997.24004,10798.75,505160,10899.47744,198.4900391,-0.012456964,351.542992,349.4852051,354.3658493,347.1548073,11623896,350.6372134,7.211042058,-0.009507777,1010.697807,1009.778809,1017.92494,1002.858055,1374666.4,1010.314903,15.06688535,-0.002121004,406.4426094,405.8137207,408.3086265,403.6585034,4674473.6,406.055865,4.650123177,-0.004642376,63.82339935,63.84488068,64.01299896,63.76509933,0,63.86159458,0.247899628,0.001385266,1267.73999,1271.799976,1275.9,1264.76001,427.2,1270.049994,11.13999023,0.004644704,52.23000031,52.24199982,52.80200043,51.60200043,31730.2,52.21900024,1.2,-0.001186409,4.786035951,0.048777256,4.493871445
8/18/2017,9848.274902,9858.250244,9884,9798.337402,214750,9847.215637,85.66259766,0.003266898,31628.70264,31635.01514,31749.94531,31440.37012,11775,31613.5083,309.5751953,0.00250856,24214.79396,24216.00586,24324.64229,24007.99607,0,24190.85954,316.6462275,0.000962667,10710.7124,10653.69995,10746.05005,10576.9248,0,10671.8468,169.1252441,-0.001728759,8735.625,8763.5,8831.262451,8629.800049,18042750,8740.046875,201.4624023,0.003597811,25251.13721,25418.3125,25508.61279,25144.1499,35382500,25330.5531,364.4628906,0.009561856,10667.0874,10687.4751,10732.5127,10604.2251,282775,10672.82507,128.2875977,0.005237988,344.3934561,345.2536163,348.2380694,342.1674823,12695469,345.013156,6.070587171,0.004712166,1003.823363,1003.77298,1018.626214,993.7465357,1687393.5,1004.992273,24.87967855,0.001813476,404.6247976,404.8772736,407.7864654,401.2795147,4291562,404.6420128,6.506950629,0.000485686,64.15870056,64.17354126,64.23180084,63.99960022,0,64.14091072,0.232200623,0.000157546,1282.52002,1281.37998,1288.13999,1276.62002,207.4,1282.165002,11.5199707,-0.000297243,50.97200012,51.10999985,51.77999954,50.30600052,36783.4,51.04200001,1.473999023,0.002577477,4.762077239,-0.023958712,4.500416569
8/25/2017,9841.0625,9807.362305,9863.050049,9782.074707,185550,9823.38739,80.9753418,0.000517859,31521.19238,31428.69238,31599.41748,31346.83252,13325,31474.03369,252.5849609,0.000584287,24169.93161,24125.20703,24286.58016,24008.19619,0,24147.47875,278.383973,0.002095807,10534.3877,10467.11255,10559.08716,10429.38745,0,10497.49371,129.699707,-0.001547274,8625.800049,8643.6875,8722.612549,8539.974854,14208000,8633.018738,182.6376953,0.007673941,25681.7251,25588.6123,25760.12549,25548.0625,26022500,25644.63135,212.0629883,-0.001593263,10611.27515,10544.9751,10637.3125,10511.09985,248975,10576.16565,126.2126465,-0.002441648,346.4738101,344.8634033,348.6640411,342.6319407,9520399.5,345.6582988,6.032100433,-0.001127502,1010.826691,1008.932266,1020.102415,1002.200916,1655585,1010.515572,17.90149845,-0.001690486,403.3968449,403.1070633,405.4453212,400.7544671,5464520,403.1759241,4.690854085,0.001506463,64.06439972,64.06618042,64.12120209,63.9905983,0,64.06059513,0.13060379,-0.000479294,1287.17998,1288.76001,1290,1283.819995,239.6,1287.439996,6.180004883,0.001061923,52.19200058,52.10999985,52.65800018,51.5340004,34440.4,52.12350025,1.123999786,-0.001103562,4.75279429,-0.009282949,4.50837421
9/1/2017,9899.280273,9897.110156,9926.219922,9856.669922,195240,9894.820068,69.55,0.00239662,31694.21172,31681.67852,31795.75195,31570.92383,9360,31685.6415,224.828125,0.001891532,24329.68692,24313.14688,24394.95569,24234.28803,0,24318.01938,160.6676622,0.001332331,10565.45996,10532.84004,10591.41016,10486.58008,0,10544.07256,104.8300781,0.000219242,8940.119922,8935.9,9000.580078,8880.720117,12983600,8939.330029,119.8599609,0.003859155,25726.29961,25758.18008,25835.82969,25584.15,19968000,25726.11484,251.6796875,0.002758437,10603.44023,10620.86973,10659.54004,10559.74023,344140,10610.89756,99.79980469,0.0047666,345.7477506,345.9280334,348.7816686,343.2041026,15670538.4,345.9153888,5.577566045,0.005431424,1002.249372,999.2585815,1007.186997,990.6126434,1561434.8,999.8268984,16.57435395,-0.003205664,405.168769,404.9231812,406.7800141,402.3020381,3743861.6,404.7935006,4.477976038,0.000607113,63.96149979,63.9319397,64.03800049,63.83046112,0,63.94047527,0.207539368,-0.000382721,1309.459985,1314.319971,1319.52002,1306.019995,637.4,1312.329993,13.50002441,0.004918799,51.90599976,51.89000015,52.40600052,51.19400024,23574.2,51.84900017,1.212000275,-0.000196899,4.697477541,-0.055316749,4.514155761
9/8/2017,9944.230078,9929.190039,9962.299805,9895.019922,157920,9932.684961,67.27988281,-0.000788703,31766.75,31704.80625,31820.43594,31612.10391,8200,31726.02402,208.3320313,-0.001280979,24330.84734,24303.71797,24401.92659,24216.45883,10500,24313.23768,185.4677673,-0.000508761,10484.52988,10455.8002,10501.56992,10418.24004,3480,10465.03501,83.32988281,-0.001087083,9018.640039,8958.869727,9042.359961,8896.670117,13055800,8979.134961,145.6898438,-0.005123963,25648.79023,25554.3,25727.06016,25486.33047,23940000,25604.12021,240.7296875,-0.003853749,10812.43008,10774.5,10837.86992,10722.68008,378480,10786.87002,115.1898438,-0.000807922,358.7012475,358.8529419,362.0913282,355.8871841,24995408.8,358.8831754,6.204144142,0.002946475,990.9956604,993.5310059,997.0619111,985.8081205,1069814.4,991.8491745,11.25379061,0.001180359,403.9247771,404.8933655,406.6882286,402.4076325,5666935.2,404.4785009,4.280596078,0.002281707,64.04146118,64.02146072,64.12830048,63.91674118,0,64.02699089,0.211559296,0.000120181,1340.649994,1341.049988,1346.075012,1335.799988,30.5,1340.893745,10.27502441,0.004051617,53.65000057,53.96250057,54.36999989,53.13000011,29840.25,53.77812529,1.239999771,0.00698553,4.63766721,-0.059810331,4.522577545
9/15/2017,10059.51992,10070.07988,10099.96016,10034.8,212560,10066.08999,65.16015625,0.003021904,32102.66016,32148.35391,32231.66992,32040.02422,8520,32130.67705,191.6457031,0.003670891,24752.42253,24808.77188,24883.04093,24691.05332,0,24783.82216,191.9876124,0.003867927,10497.89023,10512.33984,10551.63008,10454.9502,0,10504.20259,96.67988281,0.002729824,9066.519922,9131.999805,9182.770117,9007.079883,24816400,9097.092432,175.6902344,0.011098132,25670.31992,25646.03945,25773.05,25540.65,21399400,25657.51484,232.4,0.000800022,10921.9,10928.42012,10971.9,10867.42012,320460,10922.41006,104.4798828,0.003559346,366.3431859,367.2621521,371.6415366,363.3928143,17806184.8,367.1599222,8.248722275,0.006106731,1001.725292,1001.644678,1009.794824,994.7118205,1486757.2,1001.969154,15.08300314,0.002878546,419.19257,421.8045288,423.3400417,417.6134557,7016416,420.4876491,5.726585967,0.006790931,63.96809998,64.03373871,64.13300018,63.92159958,0,64.01410961,0.211400604,0.000640288,1324.319995,1325.5,1326.580005,1323.06001,74.2,1324.865002,3.519995117,-0.003825122,54.44199982,54.87200012,55.11999969,54.05999985,25480.8,54.62349987,1.059999847,0.00676519,4.678293501,0.040626291,4.53467483
9/22/2017,10140.71973,10105.62012,10155.13008,10081.36992,192280,10120.70996,73.76015625,-0.002384636,32419.36563,32303.82344,32467.49414,32230.84219,19140,32355.38135,236.6519531,-0.002160317,24925.95022,24844.03125,24992.42874,24783.61164,0,24886.50546,208.8171018,-0.003822083,10646.95996,10648.32969,10676.28008,10598.92012,0,10642.62246,77.35996094,0.00061211,9411.570313,9409.709961,9513.059961,9302.209766,29782400,9409.1375,210.8501953,0.002852041,25637.61016,25527.06992,25686.83008,25435.13984,23260600,25571.6625,251.6902344,-0.002232286,11116.15,11071.6,11146.3002,11036.69004,355420,11092.68506,109.6101563,-0.000774185,373.0134237,368.4713318,374.9656859,367.1170653,12593604.6,370.8918767,7.848620593,-0.005776355,1010.496229,1009.242688,1016.215833,1001.801954,1543626.4,1009.439176,14.41387927,-0.000171539,424.581768,423.3400391,426.0552886,422.1373503,5545708.8,424.0286115,3.917938343,-0.002689542,64.33799896,64.34391937,64.64799957,64.27890015,0,64.40220451,0.369099426,0.002014712,1304.76001,1301.680005,1306.5,1298.680005,141.2,1302.905005,7.819995117,-0.004106736,55.81399994,56.04000015,56.34599991,55.39999924,22406.4,55.89999981,0.946000671,0.00446356,4.746105503,0.067812001,4.529848254
9/29/2017,9861.329883,9807.479883,9883.219922,9761.269922,238740,9828.324902,121.95,-0.003530884,31608.21211,31390.48047,31674.46992,31271.31055,9600,31486.11826,403.159375,-0.004012443,24138.49933,24047.38047,24246.5676,23882.79215,0,24078.80989,363.7754551,-0.002569176,10568.66016,10531.82012,10606.99004,10487.25,0,10548.68008,119.7400391,-0.002964241,9237.159961,9183.109961,9307.390234,9112.170117,24028400,9209.957568,195.2201172,-0.006161567,24978.71016,24722.86992,25019.61953,24610.35039,27799600,24832.8875,409.2691406,-0.005910661,10811.40996,10753.08008,10854.81992,10673.03008,381600,10773.08501,181.7898438,-0.002078555,356.4808051,352.4751526,358.5297983,349.3137256,17891291.8,354.1998704,9.21607264,-0.009036459,1005.284487,999.0408691,1013.374153,992.0435358,2275404.8,1002.435761,21.33061707,-0.005417561,412.2954183,411.7422729,415.2355951,408.8778341,12557055.2,412.0377801,6.357760966,-0.001985682,65.29830017,65.2782196,65.58633881,65.15099945,0,65.32846451,0.435339355,0.001718892,1289.659985,1290.840015,1295.119995,1285.980005,5059.2,1290.4,9.139990234,-0.001804389,57.97799911,58.06200027,58.79000015,57.22199936,20363.6,58.01299973,1.568000793,0.002544434,4.742504997,-0.003600506,4.536910198
10/6/2017,9903.199951,9910.700195,9942.25,9867.537354,165650,9905.921875,74.71264648,0.004855515,31604.79248,31643.83545,31746.03223,31523.33008,6800,31629.49756,222.7021484,0.004220447,24130.48274,24115.9082,24221.61938,24043.12096,0,24127.78282,178.4984176,0.001424868,10541.21265,10566.4873,10598.43726,10512.875,0,10554.75305,85.56225586,0.004284408,9350.812744,9364.787598,9432.075195,9296.037598,14596750,9360.928284,136.0375977,0.008230765,24974.52539,24998.5,25099.6626,24840.0498,18262500,24978.18445,259.612793,0.006594563,10980.17505,10946.2876,11019.30029,10904.23755,342100,10962.50012,115.0627441,0.004502764,356.5071759,360.3765259,362.3771464,354.1987609,15220699.5,358.3649023,8.178385485,0.017537203,983.5587521,984.2036591,988.2091977,977.9056425,1574414.5,983.4693128,10.30355523,0.001109221,413.6507724,413.4011612,415.5701494,411.8518859,4346596,413.6184922,3.718263508,-0.000770564,65.26090088,65.30751953,65.51300049,65.12259979,0,65.30100517,0.390400696,-0.000452162,1272.780005,1271.87998,1276.000024,1267.419995,125.6,1272.020001,8.580029297,-0.001544871,56.23000031,56.10799942,56.76800003,55.4859993,26581.8,56.14799976,1.282000732,-0.006618674,4.792681642,0.050176645,4.523680535
10/13/2017,10035.88008,10050.87012,10082.67012,10002.9498,182640,10043.09253,79.7203125,0.003746922,31976.76406,32044.04023,32149.29609,31901.89219,8980,32017.99814,247.4039063,0.003870099,24297.38774,24351.15703,24464.56587,24169.74976,0,24320.7151,294.8161076,0.004125858,10762.06973,10799.43008,10833.11992,10743.6,0,10784.55493,89.51992188,0.004998538,9554.509961,9519.969922,9594.139844,9473.109961,12175600,9535.432422,121.0298828,0.00145863,25299.11016,25317.42969,25405.87969,25169.66992,17746600,25298.02236,236.2097656,0.002424761,11037.51992,11029.2998,11083.96992,10980.23008,274600,11032.75493,103.7398438,0.001306221,372.5737221,374.9041199,379.2835164,370.2653088,15831143.8,374.2566668,9.018207563,0.009377511,1001.012151,1009.335632,1017.05848,997.9326754,2719209.6,1006.334735,19.125805,0.009015053,414.1889997,415.8002502,418.2446569,412.2564232,4788627.2,415.1225825,5.988233668,0.005618219,65.25135956,65.26381836,65.2970993,65.03160095,0,65.21096954,0.265498352,-0.000501302,1287.06001,1290.600024,1293.03999,1285.319995,29.2,1289.005005,7.719995117,0.004668174,56.17200089,56.55199966,56.87200012,55.8340004,22341.8,56.35750027,1.037999725,0.005564262,4.810763443,0.018081801,4.531140115
10/20/2017,10213.7002,10205.6748,10235.80005,10171.69971,170775,10206.71869,64.1003418,-0.000503934,32579.48779,32554.27783,32680.14014,32446.09717,7825,32565.00073,234.0429688,-0.000320192,24526.16475,24417.75342,24599.1517,24320.25455,0,24465.83111,278.8971455,-0.006932684,10934.62476,10926.3125,10983.38745,10900.93774,0,10936.31561,82.44970703,-0.000762202,9669.662354,9662.299805,9718.599854,9597.749756,8783750,9662.077942,120.8500977,0.001303381,25631.02539,25623.1499,25710.8125,25500.88672,14929500,25616.46863,209.9257813,0.001431221,11191.76245,11178.57495,11220.33765,11119.76245,216475,11177.60938,100.5751953,0.000688553,390.2539859,393.0405807,397.4650334,385.4502825,22648693.25,391.5524707,12.01475083,0.009623721,1040.639132,1042.896332,1049.441227,1036.260755,1065643,1042.309362,13.18047226,0.002475596,425.3506522,426.0679092,428.4578042,422.363991,2596140,425.5600892,6.093813223,-0.000296318,64.88730164,64.84820099,65.03259888,64.81884003,0,64.89673538,0.21375885,-0.000429882,1288.6,1285.42002,1289.06001,1283.46001,269,1286.63501,5.6,-0.003711889,57.70400009,57.76600037,58.30800018,57.13799973,27637.6,57.72900009,1.170000458,0.00206743,4.778507455,-0.032255988,4.517912581
10/27/2017,10274.09004,10270.9498,10304.8502,10226.19004,354380,10269.02002,78.66015625,0.003460968,32855.97852,32892.18164,32977.0543,32712.77813,16100,32859.49814,264.2761719,0.004703301,24609.63357,24641.45391,24756.47249,24433.55632,18940,24610.27907,322.9161694,0.00691535,10920.86992,10910.63984,10982.86016,10838.01992,0,10913.09746,144.8402344,-0.000505154,9520.540039,9491.479883,9590.849609,9419.640039,10842800,9505.627393,171.2095703,0.001267423,25677.3,25603.85938,25795.13008,25509.01992,25044000,25646.32734,286.1101563,0.001838914,11167.36992,11174.15,11216.3498,11112.36992,304820,11167.55991,103.9798828,0.003766015,412.4983307,412.5378967,417.9593774,406.5887815,15932694.2,412.3960966,11.37059596,0.004491216,1038.028526,1037.531567,1051.808716,1027.062365,1749407.2,1038.607794,24.74635026,0.000616769,420.2690425,418.2767883,423.6889187,413.6404386,14580504.8,418.968797,10.04848011,-0.006143564,64.97499847,64.93169861,65.12399902,64.78819885,0,64.95472374,0.335800171,-0.000936995,1272.4,1272.580005,1274.740015,1269.37998,187.4,1272.275,5.36003418,-0.001392457,58.35200043,58.77599945,59.08999939,57.80599976,25491.8,58.50599976,1.283999634,0.009195886,4.796577235,0.01806978,4.525881854
